siret_txt,siret,société,nom_historique,naf732,secteur,activité_naf_détaillée_(insee),enseigne,année_de_création_de_létablissement,commune,code_commune_insee,epci,effectifs_2024,date_de_mise_à_jour_des_effectifs,segmentation,sport-montagne,sportdomaine,cleantech,sante,santedomaine,energie,energiedomaine,numerique,num_domaine,chimie,chimiedomaine
51847683300034,51847683-00034,SERRES CHRISTOPHE,,4941A,Services aux entreprises,Transport de marchandises,,,RIVES,38337.0,CA du Pays Voironnais,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53084553600016,53084553-00016,SERVICES 38.7,SERVICES 38 7,4671Z,Services aux entreprises,Commerce de gros,BP,2011,LA TRONCHE,38516.0,Grenoble-Alpes-Métropole,4.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
40906082900028,40906082-00028,SESTRIERE FRANCE,SESTRIERE FRANCE,2030Z,Industrie,Chimie,,1997,MOIRANS,38239.0,CA du Pays Voironnais,4.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,0.0,,1.0,Parachimie
55203165002019,55203165-02019,SGS FRANCE,,7120B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
39052540000029,39052540-00029,SICORBIAA,,1011Z,Industrie,Industries agroalimentaires,ABATTOIRS DE LA MURE,,LA MURE,38269.0,CC de la Matheysine,4.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81134072800047,81134072-00047,SINAO,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2015,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,4.0,2024-02-23 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
51812261900035,51812261-00035,SIVINVEST,,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,SAINT MARCELLIN,38416.0,CC Saint-Marcellin Vercors Isère Communauté,4.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
34228060900583,34228060-00583,SMART RX,ALLIADIS (COFDSI) - Smart Rx - Groupe Cegedim,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2007,EYBENS,38158.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,2.0,0.0,,0.0,1.0,Ingénierie et services,0.0,,1.0,Informatique & Logiciels,0.0,
'06650082800042,0665008-00042,SOC COOPERATIVE DE CONSOMMATION DES SALARIES DES GROUPES LA POSTE ET ORANGE SERVICES PUBLICS ET DE L'ECONOMIE SOCIALE,,4791B,Services aux entreprises,"Informatique : ESN, logiciels, Data",LA COOP ALPES DAUPHINE VIVARAIS,,EYBENS,38158.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
32324663700033,32324663-00033,SOCABEL,SOCABEL,4669B,Services aux entreprises,Commerce de gros,,2007,FONTAINE,38169.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
'06550288200023,0655028-00023,SOCIETE CARROSSERIE JOSEPH BOURGEAT,BOURGEAT Carrosserie,2920Z,Industrie,Equipement automobile et matériel de transport,,1969,LA BUISSE,38061.0,CA du Pays Voironnais,4.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
32397016000038,32397016-00038,SOCIETE ELECTRIQUE D'AUBENAS,,2712Z,Industrie,Matériel électrique,,2016,SAINT ETIENNE DE SAINT GEOIRS,38384.0,CC Bièvre Isère,4.0,,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
'06750014000016,0675001-00016,SOCIETE GRENOBLOISE DE MATERIAUX ENROBES,GRENOBLOISE DE MATERIAUX,2399Z,Industrie,"Matériaux de construction (verre, ciment, béton, pierre)",GME,1969,CHAMPAGNIER,38068.0,Grenoble-Alpes-Métropole,4.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
33247024400317,33247024-00317,SOCIETE MENAGER EN DEFAUTS D'ASPECTS - DISTRIBUTION (M.D.A. DISTRIBUTION),,4643Z,Services aux entreprises,Commerce de gros,MDA ELECTROMENAGER,,SAINT SAUVEUR,38454.0,CC Saint-Marcellin Vercors Isère Communauté,4.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
'05750008400074,0575000-00074,SOCIETE NOUVELLE D'AMEUBLEMENT,SONAM 2ième et. - SOC NOUVELLE D'AMEUBLEMENT,3103Z,Industrie,"Industries diverses (électroménager, articles de sport, meubles, bijoux, etc.)",,1969,SEYSSINS,38486.0,Grenoble-Alpes-Métropole,4.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
54850014900396,54850014-00396,SOCOMEC,SOCOMEC SA,4669A,Services aux entreprises,Commerce de gros,,2010,MEYLAN,38229.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
45079299900267,45079299-00267,SOPRA BANKING SOFTWARE,,5829A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2021,MEYLAN,38229.0,Grenoble-Alpes-Métropole,4.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
82128348800012,82128348-00012,SPECTRAL DYNAMICS,,4652Z,Services aux entreprises,Commerce de gros,,,VOIRON,38563.0,CA du Pays Voironnais,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
84275716300014,84275716-00014,SPORTIF JRH,,1419Z,Industrie,Habillement et chaussure,,,NOYAREY,38281.0,Grenoble-Alpes-Métropole,4.0,2024-01-01 00:00:00,99.0,1.0,Sport,0.0,0.0,,0.0,,0.0,,0.0,
41498945900055,41498945-00055,SPOTO VERANDA,SPOTO VERANDA,4673A,Services aux entreprises,Commerce de gros,,2006,POISAT,38309.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52878510800036,52878510-00036,STAR CONTROL EUROP,STAR CONTROL EUROP,8230Z,Services aux entreprises,Autres services aux entreprises,,2015,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,4.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81652060500048,81652060-00048,STEARINERIE DUBOIS FILS,STEARINERIE DUBOIS FILS,2014Z,Industrie,Chimie,,1989,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,4.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,0.0,,1.0,
42385595600037,42385595-00037,STEGA,STEGA,2229A,Industrie,Produits en caoutchouc et plastique,GS CONCEPTION,2005,CLAIX,38111.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
83449158100015,83449158-00015,STIPLASTICS GROUP HOLDING,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,SAINT MARCELLIN,38416.0,CC Saint-Marcellin Vercors Isère Communauté,4.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52875532500032,52875532-00032,SUD GENERATION SEMENCES,,4621Z,Services aux entreprises,Commerce de gros,,,VOIRON,38563.0,CA du Pays Voironnais,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
58206107300166,58206107-00166,TAGMASTER FRANCE SA,,5829C,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,MEYLAN,38229.0,Grenoble-Alpes-Métropole,4.0,2023-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
51943703200021,51943703-00021,TAULIER EXPERTISE COMPTABLE,,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,SAINT MARCELLIN,38416.0,CC Saint-Marcellin Vercors Isère Communauté,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53814211800024,53814211-00024,TAZ,,2573B,Industrie,"Métallurgie, travail des métaux, usinage",,,SAINT VINCENT DE MERCUZE,38466.0,CC Le Grésivaudan,4.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79928325400040,79928325-00040,TC CONCEPT,TC CONCEPT,4674B,Services aux entreprises,Commerce de gros,,2016,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
43425581600077,43425581-00077,TECHNOCHINA,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2016,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,4.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
51107744800021,51107744-00021,TERRA-KAHWA,,1083Z,Industrie,Industries agroalimentaires,,,GONCELIN,38181.0,CC Le Grésivaudan,4.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81897105300033,81897105-00033,THE CHALLENGE FRANCE,THE CHALLENGE FRANCE,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2016,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,4.0,2022-05-20 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
47799653200024,47799653-00024,TICKS,TICKS,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2009,MEYLAN,38229.0,Grenoble-Alpes-Métropole,4.0,2023-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
79844221600015,79844221-00015,TOLLSYS,TOLLSYS,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2013,MEYLAN,38229.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
80071695300149,80071695-00149,TOOLSTATION,,4674A,Services aux entreprises,Commerce de gros,TOOLSTATION,,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49112684300011,49112684-00011,TRANS COLIS EXPRESS,TRANS COLIS EXPRESS ex GABERT PATRICK 051697X,4941A,Services aux entreprises,Transport de marchandises,,1996,VILLARD BONNOT,38547.0,CC Le Grésivaudan,4.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
43199172800020,43199172-00020,TRANSPORTS BOIS FARINAUD,,4941B,Services aux entreprises,Transport de marchandises,,,TENCIN,38501.0,CC Le Grésivaudan,4.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
83505190500015,83505190-00015,TRANSPORTS BTP 38,,4941A,Services aux entreprises,Transport de marchandises,,,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
30348616100019,30348616-00019,TRANSPORTS DAUPHINE SAVOIE,TRANSPORTS DAUPHINE SAVOIE,4941A,Services aux entreprises,Transport de marchandises,,1972,L'ALBENC,38004.0,CC Saint-Marcellin Vercors Isère Communauté,4.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81018979500018,81018979-00018,TRANSPORTS FRET BONNET,,4941B,Services aux entreprises,Transport de marchandises,,,SAINT SAUVEUR,38454.0,CC Saint-Marcellin Vercors Isère Communauté,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
'07050348700012,0705034-00012,TRANSPORTS PRIMARD ET FILS,PRIMARD ET FILS SARL,4941A,Services aux entreprises,Transport de marchandises,,1975,SAINT JOSEPH DE RIVIERE,38405.0,CC Coeur de Chartreuse,4.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
57208621300855,57208621-00855,TRAPIL SA,SOC SOC TRANSPORTS PETROLIERS PAR PI,4950Z,Services aux entreprises,Transport de marchandises,TRAPIL,1987,SAINT EGREVE,38382.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
57214969800076,57214969-00076,VESSIERE ET CIE,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2014,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,4.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50342305500022,50342305-00022,VINA,SARL VINA,5229B,Services aux entreprises,Transport de marchandises,EUROMULTICOURSES,2008,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,4.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44946845300021,44946845-00021, CAP INGELEC SA, CAP INGELEC SA ex VISUEL,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2006,ECHIROLLES,,Grenoble-Alpes-Métropole,12.0,2024-12-31 00:00:00,1.0,0.0,,1.0,0.0,,0.0,,0.0,,0.0,
44054148000016,44054148-00016,VJ DEVELOPPEMENT,VJ DEVELOPPEMENT,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2001,FONTAINE,38169.0,Grenoble-Alpes-Métropole,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
40103054900018,40103054-00018,VOIRON MECANIQUE,,2562B,Industrie,"Métallurgie, travail des métaux, usinage",,,VOIRON,38563.0,CA du Pays Voironnais,4.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52144010700014,52144010-00014,WATSIZE.COM,,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2014,MONTBONNOT SAINT MARTIN,38249.0,CC Le Grésivaudan,4.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
75009074800013,75009074-00013,Webiaprod (Webiapart),WEBIAPART,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2012,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,4.0,2024-02-23 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
45103938200010,45103938-00010,YVRAI FAVRE ET ASSOCIES,,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,VILLARD DE LANS,38548.0,CC du Massif du Vercors,4.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
89947678200029,89947678-00029,Losonnante,,2640Z,Industrie,"Matériel informatique, produits électroniques",,2021,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,4.0,2024-02-26 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,informatique & Logiciels,0.0,
83830338600018,83830338-00018,PANORAMIC DIGITAL HEALTH,,7490B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2018,SAINT PIERRE DE CHARTREU,38442.0,CC Coeur de Chartreuse,4.0,2024-01-01 00:00:00,1.0,0.0,,0.0,1.0,Ingénierie et services,0.0,,0.0,,0.0,
90846940600015,90846940-00015,Averoa,,7211Z,Services aux entreprises,Recherche-développement,,2022,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,4.0,2024-02-23 00:00:00,1.0,0.0,,0.0,1.0,Biotechnologies,0.0,,0.0,,0.0,
95401508700016,95401508-00016,DistrictLab,,5829C,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2023,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,4.0,2024-02-26 00:00:00,3.0,0.0,,1.0,0.0,,1.0,,1.0,informatique & Logiciels,0.0,
80328012200034,80328012-00034,GENEL,GENEL,7211Z,Services aux entreprises,Recherche-développement,,2014,MEYLAN,38229.0,Grenoble-Alpes-Métropole,4.0,2024-01-01 00:00:00,1.0,0.0,,0.0,1.0,Biotechnologies,0.0,,0.0,,0.0,
92140779700015,92140779-00015,HCI Digital Services,ex ZZZAPP,5829C,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2022,VOREPPE,38565.0,CA du Pays Voironnais,4.0,2024-02-26 00:00:00,2.0,0.0,,1.0,0.0,,0.0,,1.0,informatique & Logiciels,0.0,
90864903100022,90864903-00022,ACTIYON,ACTIYON,5829C,Services aux entreprise,"Informatique : ESN, logiciels, Data",,2021,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,4.0,2024-12-31 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
94807919900014,94807919-00014,TEAMOTION,TEAMOTION,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2023,GRENOBLE,38185.0,GAM,4.0,2024-12-31 00:00:00,,,,0.0,,,,,,,,
85363481400034,85363481-00034,TACV LAB,TACV LAB,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2020,GRENOBLE,38185.0,GAM,4.0,2024-12-31 00:00:00,,,,0.0,,,,,,,,
82202750400031,82202750-00031,BAG ERA,BAG-ERA,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2016,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2022-05-20 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
87763890800047,87763890-00047,VIZYON FRANCE,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2019,MEYLAN,38229.0,Grenoble-Alpes-Métropole,3.0,2024-12-31 00:00:00,1.0,0.0,,0.0,1.0,,0.0,,1.0,Informatique & Logiciels,0.0,
52921298700018,52921298-00018,Vosys  - Virtual Open Systems,VIRTUAL OPEN SYSTEMS VOSYS,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2010,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
81818585200048,81818585-00048,Game Flow,,5819Z,Services aux entreprises,"Edition de livres, journaux",,2016,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2024-12-31 00:00:00,1.0,1.0,,0.0,0.0,,0.0,,0.0,,0.0,
91528656100013,91528656-00013,Gammatech,,2016Z,Industrie,Chimie,,2022,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,0.0,,1.0,
90221321400015,90221321-00015,Stand with founders,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2021,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,informatique & Logiciels,0.0,
91789342200027,91789342-00027,Steerlight,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2022,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Microélectronique & Nanotechnologies,0.0,
83396306900020,83396306-00020,WE ADVOCACY,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2017,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
83086586100017,83086586-00017,AMBPR,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2017,ALLEVARD,38006.0,CC Le Grésivaudan,3.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Electronique,0.0,
98469686400011,98469686-00011,Fuel Sea,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2023,MEYLAN,38229.0,Grenoble-Alpes-Métropole,3.0,2024-02-26 00:00:00,1.0,0.0,,1.0,0.0,,1.0,,0.0,,0.0,
89530737900019,89530737-00019,Lichens,,2899B,Industrie,"Machines et équipements (fabrication, installation, réparation)",,2021,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2024-12-31 00:00:00,1.0,0.0,,1.0,0.0,,0.0,,0.0,,0.0,
51834800800047,51834800-00047,PLEIADES INSTRUMENTS,PLEIADES INSTRUMENTS,2651B,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,2009,FONTAINE,38169.0,Grenoble-Alpes-Métropole,3.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Electronique,0.0,
80943055600054,80943055-00054,WAYGOO,,5229B,Services aux entreprises,Transport de marchandises,,2014,SAINT QUENTIN FALLAVIER,,NORD-ISERE,3.0,2024-12-31 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
51118324600020,51118324-00020,2 LM,,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,DOMENE,38150.0,Grenoble-Alpes-Métropole,3.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44981147000045,44981147-00045,26 EVOLUTION,,4619B,Services aux entreprises,Commerce de gros,,,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,3.0,2024-01-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44009469600034,44009469-00034,38 ENERGIE,38 ENERGIE,4669A,Services aux entreprises,Commerce de gros,,2008,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,3.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50190288600024,50190288-00024,3CULAROIS,3CULAROIS,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2007,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2022-05-20 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53977766400035,53977766-00035,3DI SARL,3DI SARL,1629Z,Industrie,Bois Papier Carton,3D INCRUST,2015,CLAIX,38111.0,Grenoble-Alpes-Métropole,3.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50059641600023,50059641-00023,A.B. ROY,AB ROY,3101Z,Industrie,"Industries diverses (électroménager, articles de sport, meubles, bijoux, etc.)",,2009,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52480267500024,52480267-00024,A.Z TELECOM,,6190Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,RIVES,38337.0,CA du Pays Voironnais,3.0,2024-01-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
41456360100015,41456360-00015,A2B INGENIERIE,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,1997,GRENOBLE,38185.0,CC Le Grésivaudan,3.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49992763000016,49992763-00016,A2I FERMETURES,A2I FERMETURES,2572Z,Industrie,"Métallurgie, travail des métaux, usinage",MJM FRANCE,2007,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80308038100012,80308038-00012,A4 COMPTA,A4 COMPTA,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2014,GIERES,38179.0,Grenoble-Alpes-Métropole,3.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
38240268300744,38240268-00744,AAA FRANCE CARS,AAA FRANCE CARS,7711A,Services aux entreprises,Autres services aux entreprises,,2012,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,3.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44339961300076,44339961-00076,AAMSET,AAMSET ASSISTANCE AUDIT MICRO,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2011,EYBENS,38158.0,Grenoble-Alpes-Métropole,3.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
48905308200017,48905308-00017,AB2C ALP'BUREAU CONCEPTS CANALIS,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2006,FONTAINE,38169.0,Grenoble-Alpes-Métropole,3.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
45386774900021,45386774-00021,ACCES SOLUTIONS,ACCES SOLUTIONS,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2006,EYBENS,38158.0,Grenoble-Alpes-Métropole,3.0,2020-06-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
80212526000025,80212526-00025,ACTI ENERGY,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2014,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80160861300023,80160861-00023,ACTION,,4690Z,Services aux entreprises,Commerce de gros,,,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,3.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
82242090700013,82242090-00013,ADD LIB,ADD LIB,5829C,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2016,MEYLAN,38229.0,Grenoble-Alpes-Métropole,3.0,2020-06-01 00:00:00,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
38023104300064,38023104-00064,ADDAXA,,1812Z,Industrie,Imprimerie,IMPRIMERIE ARMAND,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2020-06-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
48464581700020,48464581-00020,ADE - ALLO DEMENAGEMENTS ERB,ADE ALLO DEMENAGEMENTS ERB,7712Z,Services aux entreprises,Autres services aux entreprises,,2014,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,3.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
48809191900024,48809191-00024,ADEO COMMUNICATION,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,SAINT MARCELLIN,38416.0,CC Saint-Marcellin Vercors Isère Communauté,3.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
39405956200022,39405956-00022,AFFUTAGE GRENOBLOIS,AFFUTAGE GRENOBLOIS,3311Z,Industrie,"Métallurgie, travail des métaux, usinage",VALBO STELLA,1993,GIERES,38179.0,Grenoble-Alpes-Métropole,3.0,2024-01-01 00:00:00,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81093379600023,81093379-00023,AGENCE CERF A LUNETTES,,7021Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,3.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80059219800025,80059219-00025,AGENCEMENT BUREAU CONSEILS DESIGN,AGENCEMENT BUREAU CONSEILS DESIGN,4665Z,Services aux entreprises,Commerce de gros,ABC DEZIGN,2017,GIERES,38179.0,Grenoble-Alpes-Métropole,3.0,2020-06-01 00:00:00,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
